0 -41.974700000000034 26.58189999999732 -29.705399999999145 -6.835375439999999 -15.389200000007406 -36.54077543999897 -51.92997544000457
0.1 -37.76100000000012 15.493999999999176 -23.396300000001645 -6.700772160000018 -22.181400000003748 -30.097072160001318 -52.278472160006885
0.2 -45.15240000000042 36.33549999999818 -32.072600000001074 -6.419080799999991 -8.87040000000161 -38.49168080000135 -47.36208080000114
0.3 -42.73430000000042 71.91330000000316 -55.781599999999 -6.336447840000004 29.147800000011017 -62.11804783999938 -32.97024783998836
0.4 -48.37160000000002 90.85590000000093 -72.04689999999938 -7.393932000000001 42.27120000000326 -79.44083199999979 -37.16963199999651
0.5 -45.35730000000004 90.19930000000437 -64.32900000000056 -7.131337199999998 44.83580000000117 -71.46033719999923 -26.62453719999803
0.6 -49.996300000000076 78.41639999999447 -61.638800000000955 -7.6611664800000225 28.422099999993918 -69.29996648000257 -40.87786648000866
0.7 -47.28630000000017 90.22320000000494 -70.9203999999997 -7.412654159999974 42.93860000000734 -78.33305415999837 -35.39445415999103
0.8 -49.915700000000086 81.23629999999886 -68.43869999999916 -7.36968527999995 31.31059999999559 -75.80838527999991 -44.49778528000431
0.9 -48.2718999999998 91.8646000000017 -75.28980000000011 -7.323343920000009 43.5915000000023 -82.61314392000132 -39.02164391999719
1 -50.03450000000003 93.22859999999952 -80.1850000000003 -7.114745519999965 43.18749999999852 -87.29974552000101 -44.11224552000246
1.1 -41.33439999999929 83.79060000000348 -70.66389999999875 -6.634509120000016 42.49100000001289 -77.29840911999814 -34.807409119985266
1.2 -47.711099999999874 89.51509999999911 -79.58500000000036 -7.347204000000008 41.80489999999247 -86.93220400000097 -45.12730400000851
1.3 -49.83229999999934 79.14129999999884 -64.96859999999886 -7.310388239999987 29.31779999999975 -72.27898823999926 -42.9611882399995
1.4 -41.53900000000026 76.09489999999658 -66.49229999999869 -7.139367360000001 34.53969999999168 -73.63166735999769 -39.09196736000601
1.5 -48.36169999999979 77.37620000000092 -68.72869999999895 -7.2698428799999935 29.096399999993253 -75.99854287999938 -46.902142880006124
1.6 -47.172300000000014 95.34689999999972 -83.8200999999992 -7.377510240000011 48.22089999999872 -91.19761023999799 -42.97671023999746
1.7 -46.485399999999245 73.78309999999499 -56.326100000000736 -7.119727200000001 27.286199999997336 -63.44582720000116 -36.159627200003825
1.8 -44.08419999999975 69.66869999999832 -58.19240000000134 -7.2358696799999915 25.706499999997476 -65.4282696800023 -39.721769680004826
1.9 -39.62530000000009 81.4600999999939 -66.48610000000001 -6.5676038399999985 41.83519999999399 -73.05370383999936 -31.218503840005354
2 -39.6387000000006 83.4290000000027 -74.23529999999975 -6.553276560000013 43.798000000005885 -80.78857655999852 -36.990576559990785
2.1 -42.42820000000033 78.6243000000004 -64.72329999999911 -6.738939359999974 36.23799999999039 -71.46223935999801 -35.2242393600076
2.2 -45.216399999999766 89.41499999999789 -77.22609999999912 -6.740516159999977 44.19190000000145 -83.96661615999824 -39.774716159994966
2.3 -44.67269999999938 83.14199999999974 -67.82190000000091 -6.891276960000004 38.43360000000342 -74.71317696000133 -36.27957695999791
2.4 -46.123299999999915 89.4434000000021 -74.36660000000126 -6.878046959999942 43.32179999999693 -81.24464696000103 -37.92284696000411
2.5 -44.74739999999946 61.728400000004314 -48.65540000000031 -6.688895759999979 17.01460000000344 -55.3442957599989 -38.329695759995474
2.6 -40.27219999999957 67.04910000000285 -54.80489999999938 -5.982605280000004 26.77490000000762 -60.7875052799983 -34.01260527999068
2.7 -46.50340000000064 104.50619999999984 -81.91600000000129 -6.199094879999959 57.97089999999605 -88.11509488000017 -30.144194880004136
2.8 -43.10989999999996 80.98929999999405 -60.91740000000026 -6.590697120000014 37.86029999999295 -67.50809712000101 -29.64779712000808
2.9 -48.164999999999665 71.7026000000036 -57.0483999999996 -6.843492000000002 23.562500000002785 -63.891891999999544 -40.32939199999677
3 -48.059000000000516 66.6317000000023 -54.28500000000017 -7.170955919999988 18.572199999989948 -61.45595591999984 -42.88375592000989
3.1 -43.54959999999953 64.17700000000144 -54.98939999999973 -6.943778640000075 20.632799999999804 -61.93317864000072 -41.3003786400009
3.2 -41.939900000000094 82.53659999999644 -60.640700000000265 -6.746638319999998 40.55529999999143 -67.38733831999942 -26.832038320007968
3.3 -49.3172000000002 79.62029999999871 -58.516099999998616 -6.505247519999994 30.388899999994578 -65.02134751999759 -34.63244752000301
3.4 -46.29720000000013 78.42909999999853 -61.47190000000046 -6.57831960000003 32.12830000000173 -68.05021960000015 -35.92191959999661
3.5 -44.86300000000031 83.34830000000085 -59.0108000000001 -7.375844159999983 38.52260000000388 -66.38664416000091 -27.864044159997036
3.6 -41.88310000000044 80.32679999999516 -65.23600000000079 -6.7476830400000445 38.43959999998708 -71.98368304000077 -33.5440830400137
