0	-15.936391120010295
0.1	-9.13829247999606
0.2	-10.537500240003947
0.3	-11.318588240011728
0.4	-9.523376639995156
0.5	-12.320317440015604
0.6	-13.880659199993485
0.7	-6.810766959998496
0.8	-6.703198479997745
0.9	-7.62516144001259
1	-7.718740880001164
1.1	-13.642625679999327
1.2	-14.341476000001663
1.3	-11.200461040009056
1.4	-14.70014279999922
1.5	-11.853739999998755
1.6	-14.042775199992132
1.7	-11.250395040004697
1.8	-17.187379520003432
1.9	-14.53174143999621
2	-12.474476079991739
2.1	-15.42390975999891
2.2	-14.34764272000757
2.3	-14.34209648001174
2.4	-18.7715547200063
2.5	-9.981469279998159
2.6	-13.74565431999389
2.7	-10.621399439984256
2.8	-16.010430000001207
2.9	-14.970029120008476
3	-11.081940959985332
3.1	-10.7076575999996
3.2	-10.084505200002678
3.3	-5.272859119996568
3.4	-8.618710559995634
3.5	-5.170229759995092
3.6	-7.236746400010222
3.7	-17.354849600005057
3.8	-18.99002480000522
3.9	-16.747618480012807
4	-14.930236479992992
4.1	-18.68913992000044
4.2	-10.638433119993547
4.3	-9.420287040004183
4.4	-15.273046239998099
4.5	-9.693735600007798
4.6	-11.7487381599948
4.7	-9.425577760000891
4.8	-15.559274479993192
4.9	-14.674476479990744
5	-17.595276879990774
5.1	-17.4604374400008
5.2	-19.04395887999837
5.3	-19.37149032000765
5.4	-20.7730248000119
5.5	-12.776019519994126
5.6	-19.249774480007666
5.7	-13.580442799998686
5.8	-17.517126480005583
5.9	-14.157828000010326
6	-16.382491919988894
6.1	-15.060768079994169
6.2	-18.430495680008423
6.3	-17.406349760002392
6.4	-19.898212959987053
6.5	-15.63237047999602
6.6	-20.33574328000011
6.7	-16.499795279995922
6.8	-15.53373576001593
6.9	-18.797982639999717
7	-17.877002639999596
7.1	-19.50323455999187
7.2	-15.499821919990726
7.3	-17.45127007999414
7.4	-19.359518639997148
7.5	-14.907411280000343
7.6	-16.702170720004897
7.7	-19.5437418400036
7.8	-20.84714400000497
7.9	-17.58116967999944
8	-21.431919359999604
8.1	-18.3486321599953
8.2	-15.011325919994459
8.3	-22.43731927999224
8.4	-16.96447544000367
8.5	-19.223919999998593
8.6	-17.90345888000457
8.7	-19.878409119995247
8.8	-17.317010239998474
8.9	-18.068488079991898
9	-19.15956575999642
9.1	-18.501877120001268
9.2	-17.928429440013105
9.3	-17.19868847999414
9.4	-19.42627607998695
9.5	-18.161189919991557
9.6	-18.35396536000502
9.7	-18.215914640003945
9.8	-16.147162879986762
9.9	-12.349044879999798
10	-19.41878367999082
10.1	-17.916756479992436
10.2	-16.96629271999753
10.3	-19.18565327999545
10.4	-14.8197950399978
10.5	-16.778340160000184
10.6	-21.296941439995233
10.7	-20.58607807999784
10.8	-18.733171280004306
10.9	-19.860753759985897
11	-15.953449440005375
11.1	-18.402421760010768
11.2	-15.966174560003285
11.3	-20.90369351999862
11.4	-18.762800159998054
11.5	-18.286675279999827
11.6	-17.096183920008073
11.7	-17.688159760003014
11.8	-20.61543280000263
11.9	-18.906454319989095
12	-19.129076319996816
12.1	-21.855546239990485
12.2	-15.926222959998164
12.3	-20.16952312000352
12.4	-19.243571759997472
12.5	-15.325323280008583
12.6	-15.284360399992181
12.7	-13.554368320008242
12.8	-17.69599303999605
12.9	-13.564467200004021
13	-18.54832279999996
13.1	-17.591202800007913
13.2	-22.686839120001338
13.3	-20.394395119992726
13.4	-14.156162079993251
13.5	-21.85325639999745
13.6	-22.369639839993148
13.7	-19.069333039991953
13.8	-19.548596960000996
13.9	-14.3545854400014
14	-15.775251040015618
14.1	-22.24619536000587
14.2	-20.71544224000133
14.3	-18.694601280011124
14.4	-22.351363200009793
14.5	-19.35072447999441
14.6	-16.255755439986714
14.7	-24.344581360003144
14.8	-19.218507040004134
14.9	-17.724095279993936
15	-18.133137600004915
15.1	-20.96085304000077
15.2	-15.133524000003163
15.3	-16.74675384000615
15.4	-20.198964319998446
15.5	-17.904749919999126
15.6	-17.710463200003485
15.7	-14.70360608000206
15.8	-17.935651759994794
15.9	-17.37553984000443
16	-22.656858639999612
16.1	-16.166168479998902
16.2	-19.00816776000075
16.3	-20.617509919990823
16.4	-17.66433672001256
16.5	-18.015529520000037
16.6	-19.170932960002023
16.7	-12.684795599990771
16.8	-19.257706719989987
16.9	-17.84457136000503
17	-21.184800080008664
17.1	-20.121756960003793
17.2	-18.082317439996714
17.3	-19.871857680000254
17.4	-17.88671024001229
17.5	-21.902274239998633
17.6	-17.008756960001364
17.7	-17.40995431998588
17.8	-20.98420944000645
17.9	-18.3157375199962
18	-19.052736880005554
18.1	-19.473568399987492
18.2	-18.16539055999477
18.3	-17.84855583999286
18.4	-21.881130959998906
18.5	-13.69140327999559
18.6	-16.240693359999714
18.7	-13.618159359992049
18.8	-10.912151360004806
18.9	-11.791204560005976
19	-12.466692559990683
19.1	-10.620011840001098
19.2	-6.932336399995911
19.3	-5.6296368000118875
19.4	-6.043980879987345
19.5	-3.900667119999312
19.6	-1.9082615200050341
19.7	-4.521233999993111
19.8	-4.529916079997577
19.9	-6.114451840001074
20	2.5929627200074457
20.1	-7.303463839998834
20.2	-7.315374720003817
20.3	-5.3788364800170925
20.4	-6.010613519992837
20.5	-2.7911947200011085
20.6	-4.9405642399991585
20.7	-6.53874760001316
20.8	-0.8420303999923391
20.9	-4.87532584000494
21	-7.872944799997512
21.1	-5.992484079996132
21.2	-7.5787615199940745
21.3	-6.286747359990564
21.4	-6.684202800006055
21.5	-8.929928640003386
21.6	-8.305868959994804
21.7	-7.6353696799988455
21.8	-7.3767840800070985
21.9	-9.263318719997077
22	-12.0514585599986
22.1	-9.484467440008608
22.2	-11.734260560004046
22.3	-10.52400919999753
22.4	-10.036857759987594
22.5	-15.372508159995732
22.6	-11.323507200003835
22.7	-11.016929040004936
22.8	-13.045040159987849
22.9	-8.895027760000211
23	-15.058144239994306
23.1	-10.886592639994397
23.2	-12.474782880000731
23.3	-10.716118240013358
23.4	-9.724311920003426
23.5	-9.59067080000856
23.6	-10.143325200004444
23.7	-13.478599119987685
23.8	-14.649895840003218
23.9	-14.977616879996038
24	-14.321049600009509
24.1	-12.775909599999316
24.2	-13.052799520002612
24.3	-7.53413648000668
24.4	-10.351938000002988
24.5	-13.9163482400069
24.6	-12.611984319985432
24.7	-12.182287599991977
24.8	-9.139363760000208
24.9	-10.930451759988266
25	-8.480304079993637
25.1	-6.224988959995514
25.2	-10.693920879990511
25.3	-13.142971759999032
25.4	-6.609748560000579
25.5	-11.313119999996875
25.6	-7.247278400011691
25.7	-10.275549760002068
25.8	-6.117556640007987
25.9	-7.363129680006235
26	-9.532681760008217
26.1	-9.330671840003191
26.2	-8.919910319997364
26.3	-12.054223679998884
26.4	-11.698629679978893
26.5	-8.215308400000428
26.6	-11.325964719988672
26.7	-10.707350319994006
26.8	-3.8320874400086424
26.9	-9.384763120004337
27	-7.80739015999211
27.1	-9.558750400000953
27.2	-11.12755599999792
27.3	-7.225143440002988
27.4	-11.600667039988995
27.5	-10.808054480000372
27.6	-12.32401839999805
27.7	-9.545549440006113
27.8	-11.84405944000519
27.9	-9.045608719997325
28	-12.49927783999987
28.1	-12.651993680003955
28.2	-11.7161446399952
28.3	-8.988483360003741
28.4	-12.448916160000497
28.5	-10.087644079997741
28.6	-12.310908879996248
28.7	-12.41840528000673
28.8	-13.008363439996788
28.9	-8.91949976000529
29	-6.212877679995465
29.1	-10.686988720002049
29.2	-10.922756640011645
29.3	-9.081281280008966
29.4	-8.1665823999931
29.5	-8.03200984000619
29.6	-15.706254320002532
29.7	-9.84289208000203
29.8	-8.121389200003666
29.9	-15.769244639999918
30	-8.791797599984019
30.1	-9.196250720002354
30.2	-8.146685759985331
30.3	-10.75942808000553
30.4	-12.515414080001623
30.5	-11.14329887999919
30.6	-14.567922560004991
30.7	-9.414608799995936
30.8	-10.63435343999457
30.9	-7.483734400004764
31	-10.560580159984621
31.1	-9.503366959988771
31.2	-5.115417519992398
31.3	-12.813560319995425
31.4	-13.455499520001695
31.5	-9.512121599995208
31.6	-11.52913152000469
31.7	-11.355360559997983
31.8	-12.702664639992818
31.9	-7.901054559996616
32	-12.77318119999337
32.1	-14.611281759986426
32.2	-11.442273120007364
32.3	-6.555205519994672
32.4	-5.686227360004217
32.5	-13.681200559992785
32.6	-7.241334399995829
32.7	-8.316766560004996
32.8	-10.112995520008838
32.9	-8.730606480006934
33	-10.322608880008016
33.1	-7.580295760003974
33.2	-4.817904240005298
33.3	-4.375338800007235
33.4	-5.575316959994002
33.5	-4.223232800000055
33.6	-5.059175680006728
33.7	-8.702542479998733
33.8	-12.377714719994977
33.9	-12.895347119992877
34	-8.938202880004027
34.1	-11.042335360008138
34.2	-10.542478000009211
34.3	-10.789332719998797
34.4	-10.559408640002651
34.5	-12.844643039993766
34.6	-10.204793200003092
34.7	-10.378307999996707
34.8	-13.066184399994306
34.9	-6.429711680003308
35	-8.550445200004617
35.1	-9.13770455999994
35.2	-11.902930400004664
35.3	-8.178495680007465
35.4	-5.705044639989545
35.5	-2.9231832800060573
35.6	-4.091520959996334
35.7	-3.0497701600029394
35.8	-0.9136276800006193
35.9	-1.5197918400020995
36	0.742431039988908
36.1	-5.1801008000102655
36.2	-7.8978199200016626
36.3	-6.430969920001644
36.4	-9.362959439995741
36.5	-9.295266159995862
36.6	-6.776963359991932
36.7	-9.249633199993664
36.8	-3.2938155200010044
36.9	-9.465240719995112
37	-10.104066800007075
37.1	-11.982503439995646
37.2	-9.38107919999668
37.3	-7.560131359999602
37.4	-5.2773724800024056
37.5	-8.931600240002226
37.6	-5.286610640005804
37.7	-8.572254799988347
37.8	-9.073772320010974
37.9	-6.7476958399885945
38	-10.072856960005847
38.1	-7.318457679997479
38.2	-10.166691920001945
38.3	-10.556072720008874
38.4	-5.101224959998397
38.5	-4.4668265599963455
38.6	-5.1521267999885225
38.7	-3.693581439999221
38.8	-7.8953792800114755
38.9	-6.167040560016293
39	-6.107695919992302
39.1	-6.766973359988317
39.2	-6.342042239999387
39.3	-5.090403839997116
39.4	-8.95650336000001
39.5	-7.78446183999273
39.6	-6.155489600004568
39.7	-8.482308959989261
39.8	-7.205182480000886
39.9	-7.501502320002761
40	-5.138799839992153
40.1	-11.373312959988692
40.2	-10.14347151999663
40.3	-7.464310000003511
40.4	-9.274345439993002
40.5	-5.943332800009745
40.6	-7.0220591200063645
40.7	-10.566984720000494
40.8	-9.779146159985228
40.9	-15.917697599997616
41	-9.834555359999012
41.1	-11.350729360000098
41.2	-8.351562319996674
41.3	-4.102160720013607
41.4	-8.501122000001985
41.5	-11.466911120005012
41.6	-13.312023760003353
41.7	-15.26656111999732
41.8	-18.545484080003707
41.9	-16.83935607999501
42	-15.982101840004571
42.1	-14.742253600009064
42.2	-14.372244239997261
42.3	-17.072349279994047
42.4	-16.43722024000457
42.5	-11.310437440001486
42.6	-13.995712880004227
42.7	-16.051385360011704
42.8	-15.29054568000193
42.9	-13.630035760011022
43	-13.186380960001362
43.1	-14.914440640000368
43.2	-15.959315919987617
43.3	-16.96734239998689
43.4	-17.780488640007825
43.5	-14.61638648000853
43.6	-17.30119071998935
43.7	-17.881208879997892
43.8	-16.613710959989334
43.9	-10.488174800000372
44	-16.738442959995922
44.1	-14.883985359993098
44.2	-15.567130240000065
44.3	-16.32290647999919
44.4	-17.032526000002477
44.5	-7.879408560006915
44.6	-14.470304320011746
44.7	-19.069221759996957
44.8	-14.869371679996846
44.9	-13.171713280006173
45	-12.23189727999987
45.1	-14.72047639999779
45.2	-10.780263440005907
45.3	-11.181072079990702
45.4	-12.889675040005656
45.5	-17.10051560000356
45.6	-18.689163520010858
45.7	-16.586877680004225
45.8	-15.441561359992729
45.9	-16.5293696000014
46	-13.673714160014292
46.1	-12.233009760009086
46.2	-17.534105840000056
46.3	-14.813959919998176
46.4	-11.953420879993608
46.5	-11.109554800006038
46.6	-10.888060159992001
46.7	-13.86389064000425
46.8	-15.870199040005673
46.9	-16.375976319996173
47	-16.446151999991923
47.1	-19.150567199995578
47.2	-17.65980480001272
47.3	-8.779009120001916
47.4	-11.096361839986912
47.5	-14.515752080009534
47.6	-11.671835839990116
47.7	-12.749599839991383
47.8	-13.063772480001848
47.9	-10.48445879999349
48	-9.006583280003206
48.1	-6.336565839995721
48.2	-12.937383919998389
48.3	-12.720336479994899
48.4	-12.357106879996415
48.5	-14.664210239992215
48.6	-10.693740400001072
48.7	-9.253317520014239
48.8	-5.885984880003566
48.9	-6.416217999997418
49	-4.603823839996817
49.1	-6.134527840000281
49.2	-3.5894126400055733
49.3	-9.467074399996715
49.4	-8.400724240005289
49.5	-14.190804960003938
49.6	-10.831735680005835
49.7	-8.08287711998834
49.8	-12.766456560001028
49.9	-12.213156159997467
50	-9.65474376000698
50.1	-13.589103119999578
50.2	-11.023538239997851
50.3	-8.147833039997
50.4	-10.525465839984825
50.5	-10.570848399992258
50.6	-10.738946400002028
50.7	-10.01483072000211
50.8	-12.79570576000156
50.9	-14.95986887999699
51	-9.665783920012384
51.1	-9.136652160007806
51.2	-12.257264880002513
51.3	-9.496656239997563
51.4	-11.141467919999748
51.5	-12.063120959999786
51.6	-11.454497200004646
51.7	-9.941473679993756
51.8	-11.997018240002586
51.9	-9.186622399991318
52	-9.476489039997077
52.1	-11.303905279988868
52.2	-10.18212023999192
52.3	-7.130425999991058
52.4	-5.157033519993558
52.5	-14.232762719990877
52.6	-12.21738615999974
52.7	-8.732244080000203
52.8	-6.216661600004112
52.9	-11.697864720006791
53	-13.373371439996944
53.1	-10.633919680003746
53.2	-8.318007280010725
53.3	-6.615105840009534
53.4	-9.563298639998072
53.5	-8.25824791999677
53.6	-6.833289679997023
53.7	-7.254372880009058
53.8	-6.887571760008097
53.9	-8.227006880004478
54	-8.487282000011561
54.1	-10.741840959987577
54.2	-9.755258400002749
54.3	-11.310176000002041
54.4	-10.296946399999612
54.5	-9.929479840009925
54.6	-11.827415920007063
54.7	-13.366269199995134
54.8	-12.505478240002283
54.9	-11.1147083999983
55	-10.849380399987947
55.1	-11.031043840007964
55.2	-9.843081119994608
55.3	-12.942011040009216
55.4	-12.479684720009782
55.5	-12.67363784000408
55.6	-13.153398639996873
55.7	-12.387716240006704
55.8	-10.04518072000635
55.9	-12.350545599997659
56	-11.050482959996128
56.1	-11.012893759986781
56.2	-6.24029080000042
56.3	-10.506929279993273
56.4	-11.960314159996766
56.5	-10.052349920002271
56.6	-6.839799919998505
56.7	-10.342796080003197
56.8	-14.12424640000157
56.9	-10.057647120001256
57	-12.252874959992262
57.1	-10.346165679999359
57.2	-11.349687039997704
57.3	-9.346415039999183
57.4	-10.272133839995345
57.5	-13.32632463999337
57.6	-10.991050959990634
57.7	-11.410086640003481
57.8	-11.803002480004604
57.9	-8.170276880012537
58	-11.04096264000017
58.1	-9.58742688000454
58.2	-9.7373516800019
58.3	-11.483358239991304
58.4	-8.628834479996822
58.5	-6.026485440001558
58.6	-7.39356720000648
58.7	-8.230616479989628
58.8	-11.05977423999584
58.9	-9.40478647999393
59	-10.931922080000273
59.1	-7.5070660799921
59.2	-9.205447920003134
59.3	-9.82676008000664
59.4	-13.183027680000848
59.5	-9.993535199995868
59.6	-9.19437487999603
59.7	-8.987840000006273
59.8	-14.464399439999251
59.9	-10.340872880004575
60	-13.438021119998304
60.1	-11.224930479997465
60.2	-11.183615280000161
60.3	-10.856788559999067
60.4	-6.274018560002528
60.5	-9.470704480001721
60.6	-10.857779359996236
60.7	-11.476394400006818
60.8	-9.506314639993882
60.9	-5.220900560009525
61	-7.75085208000235
61.1	-10.036827919999531
61.2	-10.309600959994658
61.3	-7.967358239995161
61.4	-12.979928960007484
61.5	-8.750124240011061
61.6	-12.145367440008755
61.7	-10.074398800006229
61.8	-15.330772079984452
61.9	-14.371561680002507
62	-11.912593199995175
62.1	-11.436114720002518
62.2	-8.723157439997095
62.3	-9.710003999992853
62.4	-9.37059167999886
