0 -35.12430000000036 364.97959999999824 -341.9460000000014 -5.409195119999943 329.84770000000407 -347.3551951200019 -17.5074951199978
0.1 -34.85419999999968 381.790299999995 -351.5445999999988 -5.162818319999979 346.9634000000045 -356.7074183199997 -9.744018319995206
0.2 -39.51960000000001 367.89169999999956 -339.8892000000003 -5.641531920000005 328.3699999999992 -345.53073192000056 -17.160731920001382
0.3 -31.217000000000326 367.2459999999987 -349.8718 -4.934340720000013 336.03069999999855 -354.80614072000003 -18.775440720001484
0.4 -36.72689999999991 358.8954999999981 -337.5385999999992 -4.528047599999971 322.1810000000096 -342.06664759999785 -19.885647599986413
0.5 -30.681199999999368 432.5422000000011 -402.7487000000004 -4.1451285600000025 401.86079999999833 -406.89382855999924 -5.033028560000872
0.6 -31.533600000000643 374.18270000000115 -348.2197000000001 -4.193351279999996 342.6586000000036 -352.4130512800013 -9.754451279997681
0.7 -30.185100000000077 388.9270999999963 -368.3145999999996 -4.163425919999929 358.7330000000115 -372.4780259200003 -13.745025919988791
0.8 -24.94839999999972 295.191699999996 -290.8968999999996 -4.855963680000044 270.32339999998857 -295.75286367999945 -25.429463680010883
0.9 -32.871600000000456 306.5370000000038 -297.7130999999998 -5.026540319999992 273.63810000001376 -302.7396403200001 -29.1015403199863
1 -33.8131999999999 281.22529999999836 -274.7880999999996 -5.2736889600000065 247.40569999999866 -280.06178896000046 -32.656088960001796
1.1 -35.26550000000037 331.2790999999945 -309.99329999999935 -4.515697440000052 295.9461000000147 -314.50899743999855 -18.56289743998383
1.2 -30.381100000000522 295.6524999999984 -283.42729999999995 -4.792247279999999 265.20899999998954 -288.21954728000054 -23.010547280010996
1.3 -33.290300000000386 279.41839999999814 -268.63700000000085 -4.66416935999997 246.07079999998967 -273.3011693600015 -27.23036936001003
1.4 -34.17179999999996 317.22730000000126 -300.07660000000004 -4.699768320000034 283.04160000000275 -304.7763683199997 -21.73476831999696
1.5 -34.9081000000003 290.7658000000041 -272.0084000000012 -4.701244319999954 255.82320000000308 -276.7096443199997 -20.886444319996656
1.6 -34.36229999999962 339.18890000000306 -323.3569999999986 -4.655874960000023 304.83740000000125 -328.012874959999 -23.17547495999773
1.7 -27.50880000000018 287.1780000000024 -288.15729999999917 -5.100048719999986 259.67069999999296 -293.25734871999936 -33.586648720006394
1.8 -31.62490000000046 331.8437999999985 -321.17519999999934 -4.631600160000053 300.21609999999885 -325.8068001599987 -25.590700159999926
1.9 -32.15260000000007 328.829200000005 -319.68610000000086 -4.676808959999997 296.69680000001557 -324.3629089600006 -27.666108959985053
2 -29.20070000000014 312.2268000000031 -306.3347999999997 -4.7836382399999975 283.0287000000129 -311.1184382399996 -28.089738239986644
2.1 -29.693799999999584 353.5242999999996 -342.0426000000009 -4.936451760000024 323.8643999999899 -346.9790517600004 -23.114651760012322
2.2 -27.42919999999954 307.43159999999426 -299.23129999999867 -4.925578320000031 279.94949999998767 -304.1568783200003 -24.207378320012623
2.3 -28.799499999999867 367.51460000000577 -348.82880000000046 -4.405449600000017 338.72110000000725 -353.23424960000153 -14.51314959999425
2.4 -34.23199999999998 339.48130000000015 -320.8382000000013 -5.089570560000018 305.2483999999989 -325.9277705600009 -20.679370560001985
2.5 -32.61919999999925 352.2316000000012 -329.7227000000004 -4.784763600000003 319.65319999999775 -334.5074636 -14.854263600002241
2.6 -28.452700000000533 375.78810000000163 -360.32410000000027 -4.551438240000028 347.3114000000004 -364.8755382400003 -17.56413823999995
2.7 -31.313100000000652 363.2529000000003 -349.8722000000005 -5.118577200000005 331.7884999999968 -354.9907771999997 -23.202277200002897
2.8 -31.081400000000222 310.08999999999884 -305.67439999999976 -5.294506319999949 279.01019999999676 -310.96890632000014 -31.958706320003415
2.9 -32.53470000000008 372.91879999999344 -363.7193000000009 -5.005731599999988 340.49659999998596 -368.72503160000065 -28.22843160001466
3 -34.62500000000038 319.7439000000019 -308.0747999999991 -5.265719999999956 285.1623000000031 -313.3405199999991 -28.17821999999603
3.1 -35.754299999999844 364.92510000000044 -349.5581999999996 -5.0335848000000025 329.1644000000032 -354.5917847999985 -25.42738479999531
3.2 -27.958699999999553 349.656699999999 -341.5037999999988 -4.682820959999951 321.6766999999986 -346.18662095999866 -24.509920960000045
3.3 -29.929800000000043 372.82890000000486 -362.1656999999999 -4.403587680000022 342.9996000000092 -366.56928768000006 -23.569687679990835
