0 -37.81770000000043 481.1793000000007 -460.1562000000008 -6.734947680000027 443.3544999999999 -466.8911476800014 -23.53664768000135
0.1 -40.715299999999914 494.2210999999995 -483.94920000000127 -6.4898013600000155 453.5425 -490.4390013600006 -36.8965013600025
0.2 -35.27530000000013 494.1623999999965 -482.01419999999996 -6.731272079999964 458.85919999999805 -488.74547208000024 -29.8862720800023
0.3 -35.95249999999943 547.7929000000015 -519.2198000000001 -7.232217120000015 511.8411000000124 -526.4520171200002 -14.61091711998779
0.4 -41.588800000000006 531.5438999999981 -494.0886000000005 -6.8138769599999724 489.9585000000002 -500.9024769600014 -10.943976959999418
0.5 -39.218300000000056 556.5380999999986 -520.0709000000006 -7.095727440000006 517.3342999999982 -527.1666274400004 -9.832327440002246
0.6 -42.17199999999989 545.1949 -520.6544000000001 -6.3741816000000515 503.02600000000984 -527.0285816000003 -24.002581599994073
0.7 -43.72379999999953 536.4879000000044 -510.9722999999991 -6.3818647200000225 492.7786000000044 -517.3541647199985 -24.57556471999601
0.8 -36.68349999999947 472.2621000000013 -488.0507999999993 -6.537219120000036 435.5465999999915 -494.588019119999 -59.041419120005685
0.9 -35.97460000000021 541.6472999999996 -528.4999999999998 -6.525943200000022 505.60630000000606 -535.025943199999 -29.41964319999488
1 -39.0684000000004 539.7007000000026 -533.1494000000002 -6.607883519999965 500.7067999999979 -539.7572835200001 -39.05048352000222
1.1 -35.62790000000064 591.1892000000016 -570.4009999999993 -6.632187840000014 555.584600000006 -577.0331878399993 -21.44858783999166
1.2 -42.58299999999979 550.6515999999999 -521.2399999999996 -7.000814159999976 508.0527000000043 -528.2408141599994 -20.188114159996985
1.3 -34.04779999999991 554.9297000000026 -537.748399999999 -6.734149199999977 520.8863999999969 -544.4825492000001 -23.59614920000331
1.4 -39.13120000000039 597.1330999999959 -568.431300000001 -6.347651760000012 558.0322000000021 -574.7789517599997 -16.746751759999142
1.5 -40.31119999999956 564.0965999999992 -537.3469999999998 -7.338469680000042 523.7742000000026 -544.68546968 -20.911269679999123
1.6 -44.034700000000086 521.4707000000024 -506.35759999999857 -7.762627440000022 477.51590000000874 -514.1202274399999 -36.60432743998945
1.7 -46.703300000000155 561.4105 -528.9327000000004 -7.500584880000014 514.7142000000033 -536.4332848800005 -21.719084879995535
1.8 -41.10889999999991 534.2918999999952 -519.0567000000004 -7.227079199999996 493.1867999999963 -526.2837792000009 -33.096979200006444
1.9 -39.4331000000002 553.3566000000003 -529.0105999999997 -6.3910295999999756 513.9192000000057 -535.4016295999995 -21.482429599993793
2 -49.449999999999974 545.3934000000033 -513.6015999999995 -7.166286720000002 495.88559999999666 -520.7678867199999 -24.882286720001275
2.1 -45.577199999999685 599.7724999999991 -571.8646999999997 -7.075945440000008 554.2274000000014 -578.9406454400006 -24.713245439999355
2.2 -27.609800000000135 629.3756999999966 -616.7244000000006 -6.4830211200000285 601.7662999999934 -623.2074211200004 -21.441121120005164
2.3 -39.323499999999726 652.2939000000008 -632.4317000000002 -6.430124879999993 612.986399999985 -638.8618248799996 -25.87542488001486
2.4 -41.8928999999998 627.922800000006 -599.4202000000004 -6.860098800000003 586.0315000000062 -606.2802987999999 -20.248798799993665
2.5 -35.84789999999967 566.7079000000049 -550.8534999999986 -6.951414240000026 530.8694000000016 -557.8049142399988 -26.9355142399952
2.6 -38.058699999999696 595.5655000000029 -566.1205999999997 -6.351840000000031 557.5079999999966 -572.4724400000003 -14.964440000000195
